IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
132040204,2484.50438794243,790.658675467145,31.82,378.17455442143705,47.83,110.618675983001
132040205,580.879275724146,77.8292917398231,13.4,58.825726777947,75.58,13.4767847371827
132040301,1919.22742964699,1025.739843677109,53.45,371.634131587593,36.23,98.520809819156
132040302,1745.65449473731,732.98029068286,41.99,319.2003031707813,43.55,82.3326092947863
132040303,1722.91452345362,719.987670999873,41.79,295.380437966537,41.03,134.250712725856
132040304,2547.97677750658,892.55239282086,35.03,353.8220088256162,39.64,71.1129455217212
132040401,3084.09204204689,1174.746492340001,38.09,611.8455546169309,52.08,193.636983424976
132040402,2546.46037278267,980.8195177788159,38.52,502.08668971144505,51.19,159.793668283056
132040403,3006.57749074113,1232.216060889396,40.98,542.058177900206,43.99,167.066516269961
132040404,2614.18834672436,946.78338321415,36.22,427.532672515429,45.16,118.247733282833
132050101,2291.06175293287,660.014721253555,28.81,365.5235572283125,55.38,60.2984365937335
132050102,2311.13642861976,575.3045585556439,24.89,279.0760660766062,48.51,45.8286698220082
132050103,87.6624274051269,3.00002033090502,3.42,0.0,0.0,0.0
132050104,2334.27206979009,341.8585996059319,14.65,182.7028950393491,53.44,64.7244202486811
132050105,1759.45907677411,494.39535893483196,28.1,251.8601313281436,50.94,65.1794481184666
132050201,19.9316531442585,8.25689999388864,41.43,0.0,0.0,0.0
132050202,2865.56120427831,1084.414181540108,37.84,576.542686403955,53.17,146.982632495633
132050203,2266.74058927125,691.600748654805,30.51,292.62886426697753,42.31,56.3962317690615
132050204,2116.52895486818,682.0061960367279,32.22,356.63840786363943,52.29,40.9267609705664
132050205,1629.16881994076,511.46388141986597,31.39,310.4754657257789,60.7,76.8628561842129
132050206,1983.57420233331,804.036778494995,40.53,337.9212172252752,42.03,94.4407680133592
132050207,2575.00348873799,762.532982438645,29.61,427.682322303785,56.09,78.594980559872
132050301,2098.59659074113,587.6435353439989,28.0,300.1831133334812,51.08,56.1954476558632
132050302,1867.582801879,467.98916463467987,25.06,242.9910403802425,51.92,68.2632425783605
132050303,1866.11960934895,522.716241216788,28.01,209.74436406379368,40.13,44.4537633202987
132050304,1992.94492974639,606.8322005180601,30.45,353.2405077056443,58.21,67.5920099524163
132050305,1209.39995007456,175.62563697325578,14.52,58.482832619665,33.3,7.9795315463818
132050401,2372.2027146721,878.109653168699,37.02,486.535652049961,55.41,176.477950582243
132050402,2384.38649321468,602.433516749933,25.27,301.6435659448348,50.07,77.9931703510698
132050403,3087.87143084813,1209.514207227365,39.17,575.766804049505,47.6,140.186803109757
132060101,2054.85854101959,745.088349735337,36.26,380.95671273326127,51.13,98.9009941760603
132060102,1656.76046293375,593.905688977273,35.85,314.218448811937,52.91,93.7485353915
132060103,1728.88339205789,589.5926630723224,34.1,282.12561819132577,47.85,68.5738750429308
