IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
060882203,2249.69192184488,1018.695347657571,45.28,503.876009357458,49.46,164.043728044645
060882301,1389.73208164616,778.5920080649471,56.02,287.47734139865304,36.92,106.801105551132
060882302,1404.31748966942,767.5547333133909,54.66,368.342861303676,47.99,131.73307732483
060882303,1973.73600070973,791.939416007223,40.12,361.144485737736,45.6,112.671960744879
060882304,2202.55833180839,866.9768422914431,39.36,384.668954810054,44.37,120.240098451507
060882401,1497.88517392852,747.9678394818791,49.93,341.733460359238,45.69,138.140926658375
060882402,2252.1832083178,1105.5530139035632,49.09,399.33201540805896,36.12,129.646871973388
060882501,1552.50898235657,677.388647743291,43.63,344.267832174962,50.82,140.178527574096
060882502,1716.89959541033,918.309280294829,53.49,419.908058885052,45.73,154.962682729539
060882503,1594.08413835369,725.3788751315751,45.5,386.462486501755,53.28,138.322745763684
060882504,2508.70468138203,1126.5873145911169,44.91,487.31014051242096,43.26,159.572445120627
060882601,1571.9322889457,695.5269867430841,44.25,341.8177572802278,49.15,86.0242506185818
060882602,1723.49196392647,714.60676881397,41.46,344.889774077726,48.26,125.449636580058
060882603,1901.50797621585,997.0598965136439,52.44,320.4034596964917,32.13,92.2916460606037
060882701,1994.2258780556,813.073146848528,40.77,309.322581721129,38.04,107.751138998302
060882702,1737.96465628151,747.038656925231,42.98,296.292842966872,39.66,105.459145606753
060882703,1976.48127669087,611.701373643918,30.95,233.08569360298577,38.1,74.0285085953188
060882704,2727.86355021317,1248.4193546979811,45.77,453.009611941466,36.29,129.352322691173
060882705,1810.03036450369,1025.518487755795,56.66,313.2815308995431,30.55,88.9264599373731
060882801,2693.9094870011,1100.487048755002,40.85,505.24296364294196,45.91,172.389926204771
060882802,3262.36729798248,1370.027556324997,41.99,439.936634253296,32.11,138.959285552852
060882803,2732.96408496459,947.67459036891,34.68,324.335539008742,34.22,100.093776394477
060882804,2679.90816527671,1233.2799114405911,46.02,415.582676205982,33.7,105.884787919941
060882805,3143.07134803649,1723.7108621749599,54.84,499.611739902161,28.98,134.993294064682
060882901,1703.9159295396,700.870700916757,41.13,130.4230850641247,18.61,30.9591787858753
060882902,3229.66233570958,1009.090295674884,31.24,248.6303402933473,24.64,48.8434948331443
060882903,2478.42401873152,827.8323791350309,33.4,222.5897585517223,26.89,47.2551101745293
060882904,1762.01362557937,727.5306143928369,41.29,166.43363645930322,22.88,43.3773960375932
060882905,1707.46368051373,656.319341341086,38.44,182.52933034298422,27.81,56.2876362745622
060882906,2551.24420441799,1054.759305774581,41.34,398.18228115703425,37.75,67.8786707068522
060883001,500.061843992602,84.3736459917023,16.87,32.144083664072,38.1,10.1065858104273
060883002,2088.30547452531,738.8161621947689,35.38,216.5331370489733,29.31,64.4701700525673
060883003,2422.93439685881,928.7865383423471,38.33,430.512365293516,46.35,135.618965653227
060883101,3303.63146081548,1204.023088214462,36.45,335.8479392224175,27.89,45.9562105987075
060883102,3318.13600797324,956.1437178424324,28.82,302.8836584289549,31.68,20.2246972448889
060883201,2707.62416133873,1138.645398964638,42.05,209.4192245308018,18.39,44.7834366611448
060883202,2572.83769338904,990.9947320806141,38.52,205.11789559017097,20.7,46.992553767991
060883301,4478.73985965789,2095.620346380889,46.79,291.4435405279475,13.91,82.6749955678265
060883401,2160.79739568204,767.832482026965,35.53,205.78948124283139,26.8,54.2885367480244
060883402,1427.43593374814,512.1188085131923,35.88,238.30022531741838,46.53,68.1375071182864
060883403,1475.25942875473,776.624092310706,52.64,244.4222884112259,31.47,85.2241993575739
060883501,2264.16364018016,962.899639094499,42.53,156.1948682441508,16.22,51.1504673159318
060883601,2447.75438735469,1200.638727513937,49.05,281.6265942788023,23.46,61.1710737564843
060883602,1808.48201376701,795.9506439400808,44.01,135.80762282236412,17.06,40.6888857187307
060883701,2833.9429671634,1402.344214809138,49.48,325.4001403051511,23.2,63.9029856286231
060883801,2290.32194331972,1291.596016624405,56.39,229.1262152274535,17.74,47.0930194518205
