IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
693810101,3534.60926288604,712.898082955276,20.17,262.7198268142842,36.85,47.2563269741752
693810102,54.7821350293438,5.52188979845412,10.08,0.0,0.0,0.0
693810201,2253.35513198412,481.47748901036084,21.37,152.8953125868932,31.76,26.8254520543232
693810202,3809.08081073662,613.2911979429269,16.1,310.42668610627,50.62,69.075542453978
693810301,3337.97770699707,969.3554711576791,29.04,394.94324392023367,40.74,83.7115726685927
693810302,1602.75501762348,230.1955329571605,14.36,115.1517509460352,50.02,8.01504314619319
693810303,2229.77607079025,534.7550048966375,23.98,212.3448005854897,39.71,29.9049616834557
693810304,2121.75320217237,389.5038543861371,18.36,176.590869217814,45.34,29.533203213851
693810401,2589.715900337,944.20535768258,36.46,421.478087273826,44.64,166.914601500981
693810402,1984.8755121268,786.1745083767009,39.61,304.1080805206415,38.68,86.4644065765335
693810501,1965.98423000013,534.903197550834,27.21,200.9208711167068,37.56,39.1764559988788
693820101,2178.70041365128,581.142739933532,26.67,252.97142441536607,43.53,83.5203999795251
693820102,1813.30551168338,457.852000278902,25.25,228.452080899863,49.9,96.842953205417
693820103,170.20729970012,137.6079709072688,80.85,84.15201679137999,61.15,34.9706256183181
693820201,257.351911285178,99.197030072878,38.55,28.66953964122072,28.9,6.32596683223342
693820202,1857.86509527329,486.059374054208,26.16,137.8635164648196,28.36,45.0354992947755
693820203,3.00004706523504,0.0,0.0,0.0,,0.0
693820204,1895.09295987566,441.1902749523219,23.28,170.0626914178206,38.55,44.8087524975086
693820301,2051.38570019006,578.191778152972,28.19,191.205996334892,33.07,63.557546985648
693820302,1819.46423393336,577.85286117644,31.76,215.85103582798772,37.35,85.9354061181007
693820401,1617.38778668969,447.8202702922979,27.69,156.2148719710404,34.88,28.6295949010284
693820402,2721.864809807,683.211183462207,25.1,172.0566231954361,25.18,59.8696238288731
693820501,752.895722830047,112.6266179547069,14.96,39.3862017203201,34.97,0.0
693820502,4131.11726519896,644.8421942905654,15.61,246.2327745437767,38.18,40.5021782619967
693820503,1515.05022795001,281.3024701702879,18.57,126.748745402816,45.06,25.066276666566
693820504,3237.4510388748,1289.126441212893,39.82,608.263151251389,47.18,188.933917759215
693830101,0.0,0.0,,0.0,,0.0
693830102,1610.44754941034,519.0360618268576,32.23,198.4502770894275,38.23,52.4899786837585
693830103,1744.71784936699,661.474441387134,37.91,248.581991793899,37.58,108.939484743469
693830104,2659.62980435992,998.868537412417,37.56,289.3170538232461,28.96,77.8075435674651
693830105,2584.60424191557,530.351704380751,20.52,255.3366844889351,48.14,84.5342842653171
693830201,2296.37933060283,462.730147885164,20.15,209.7139927067492,45.32,32.5318449657702
693830202,2426.9701331221,509.4460298654457,20.99,235.6856561148232,46.26,20.2831597566642
693830203,2677.11892286169,575.065608518045,21.48,231.2127472646797,40.21,49.9638965887887
693830204,2971.91331633421,745.361047913004,25.08,351.124338766307,47.11,100.665115737131
693830205,2373.66082488766,615.7791567138099,25.94,219.6441953677637,35.67,45.4734674120957
693830301,2548.87732318115,590.92842517495,23.18,271.3484931217183,45.92,68.7004271125523
693830302,8468.14491333449,1589.278821859475,18.77,658.2344494282011,41.42,171.2137128662
693830401,2540.57060479466,693.839831174459,27.31,264.3174487985728,38.09,91.0833452963858
693830402,2701.95705953043,781.246043318915,28.91,321.4214743236813,41.14,93.9489008998703
693830403,928.52322734704,258.8591509741219,27.88,69.92559279818009,27.01,13.2411339552565
693830404,2953.23313117988,881.0077564393523,29.83,313.8606586485875,35.63,59.8230406725655
693830405,3045.0669547006,856.6548760740296,28.13,350.0482386328013,40.86,55.6157015305883
693830501,3043.35158100136,651.1546392359289,21.4,294.7147600067566,45.26,55.4193878395846
693830502,4015.86348806971,880.160197302853,21.92,360.5541825443735,40.96,49.5935195813945
693830601,3747.20616969607,882.711444093588,23.56,468.280030244104,53.05,102.266300958881
693830602,3211.69329582091,683.0206246516078,21.27,226.4692630411852,33.16,32.6610983903482
693830603,3679.03209170725,1183.829242032982,32.18,323.4421036127377,27.32,57.3054626093657
693830604,2571.67020477716,713.921132173252,27.76,259.9887434771702,36.42,71.0486471885192
693830701,2673.41198148887,724.889201003113,27.11,335.314751474136,46.26,112.392649893208
693830702,3475.71355607704,860.140819593913,24.75,263.83832134247984,30.67,72.4577269394538
693830703,3195.94313759056,989.671831651965,30.97,332.0269384861562,33.55,86.6720954606622
693830801,2549.09541065611,827.3106536343939,32.46,288.7418237759399,34.9,79.1996042879999
693830802,2781.4980274285,604.6299001474224,21.74,241.9009320556612,40.01,33.8813448997182
693830803,0.0,0.0,,0.0,,0.0
693830804,1549.3348842505,428.0268419831646,27.63,143.4012403107629,33.5,29.3488744184949
693830901,3965.37490468355,1067.535615969354,26.92,446.349312071097,41.81,127.673293570721
693830902,1992.25023948337,943.886061645436,47.38,225.59525552693168,23.9,68.6921567624377
693840101,1581.68398293137,395.9162352790525,25.03,114.8405938823584,29.01,22.0082989205559
693840102,2145.40935397495,628.953320013277,29.32,274.1030411254744,43.58,80.2720831876904
693840103,2617.94530096707,790.0862362569792,30.18,269.4091875533897,34.1,40.8650387239947
693840201,265.57587590113,61.605263369426,23.2,28.3826287676967,46.07,7.1164836974988
693840202,2010.15641678552,586.353159455187,29.17,267.7805889816806,45.67,51.4207308108646
693840203,1695.02863890016,492.256659505169,29.04,194.3263732876781,39.48,47.4963898429631
693840204,2714.06404269254,914.6809097999051,33.7,416.275908327829,45.51,126.665806125229
693840301,2889.35102629562,1196.399871156104,41.41,410.77828796156905,34.33,130.961203220619
693840302,1896.43089121315,653.880132725655,34.48,265.1108215099622,40.54,72.4872616464602
693840303,2203.00361483554,816.624092335812,37.07,359.4116129214748,44.01,63.0560272298958
693840401,1794.68145510178,855.451847601224,47.67,230.2356750393923,26.91,97.2107805862303
693840402,1706.97230544289,855.747955396336,50.13,312.232717871921,36.49,102.310031514302
693840403,1805.66174497337,706.63975592824,39.13,305.808755842623,43.28,100.571719756747
693840501,2324.78780023244,1079.567062594306,46.44,371.788862022373,34.44,108.601047226229
693840502,2261.33083319457,928.794467376468,41.07,357.601038683642,38.5,129.840463456213
693850101,1778.90670935712,287.7828494449231,16.18,150.2998659399782,52.23,23.2715873667272
693850102,1751.6215339739,375.11415352347603,21.42,209.59562937291412,55.88,28.8452071063221
693850103,1794.34860651265,387.1133243564852,21.57,195.8065885476251,50.58,40.4552822661771
693850104,2448.13544607024,547.3257766658493,22.36,188.4563597208116,34.43,34.4473656916866
693850201,808.368727395694,70.45096791115232,8.72,40.892019255440424,58.04,4.75952888697702
693850202,1205.565537477,544.9511372181939,45.2,183.2797467144727,33.63,27.4344497588047
693850203,2445.63875560364,799.6984156849369,32.7,365.068960408771,45.65,110.979549332602
693850204,1699.28499938603,569.3943790324699,33.51,197.0706547763661,34.61,58.0480997509141
693850301,1851.89081987044,758.571913654034,40.96,313.0881643516615,41.27,99.1164022578665
693850302,2573.87778746134,1112.539720398575,43.22,344.3527209234129,30.95,95.2742913139439
693850401,682.595657947885,245.06514880417302,35.9,52.20971787807246,21.3,9.49130411385576
693850402,1910.92631048342,246.28913651063598,12.89,90.6853197388811,36.82,26.9278197017883
693850403,2392.51146334165,1144.729317142832,47.85,517.1739285851879,45.18,172.743079676396
693850404,1884.48773699217,806.259036529212,42.78,329.2940319578313,40.84,95.0439451601703
693850501,2332.95962909502,791.2674554987719,33.92,295.0354362499737,37.29,31.0250572052157
693850502,3017.27058675745,1230.065979264726,40.77,474.026595676778,38.54,137.246557128887
693850503,1961.06602414193,969.307076006045,49.43,236.9900122664821,24.45,49.0210869386321
693850504,2477.8544102118,993.2785573968839,40.09,238.2247416644132,23.98,55.2885378770852
693850601,2707.06998455079,1015.08262802353,37.5,448.669628795696,44.2,125.649727144971
693850602,2079.24600148458,1146.878101105117,55.16,460.668120240433,40.17,205.442436330618
