IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
341720701,2006.98000436603,795.591003913702,39.64,336.5678808493575,42.3,73.6485691515235
341720702,3811.72088871953,1019.351102913971,26.74,359.49630725192503,35.27,61.268665975298
341720703,3443.1906992906,779.592808352211,22.64,359.1573691438172,46.07,37.1218662216902
341720704,2381.31339130944,674.978276885804,28.34,214.4950590467331,31.78,55.3172682250131
341720705,3314.87469911264,643.5136244458131,19.41,405.2701078875127,62.98,73.9009990489427
341720706,776.527805028142,169.2031212434433,21.79,97.4663824628885,57.6,9.4799310899253
341720707,3134.73701273826,726.4567931484688,23.17,159.1880540016999,21.91,25.9037403933709
341720801,2830.13811101601,919.245775109265,32.48,420.341442040576,45.73,115.066303918137
341720802,2878.0922037388,681.052872816548,23.66,350.1967619106488,51.42,75.7050351687918
341720803,2577.77064946436,916.785415278933,35.57,313.446448267614,34.19,92.746576459956
341720901,2954.06787221665,1176.038948189959,39.81,262.6570589193921,22.33,57.0106016376851
341720902,4214.89118598214,1459.3606624525491,34.62,455.28541413915,31.2,101.095518054266
341721001,3913.72321327614,1407.449075976755,35.96,536.0141028908331,38.08,99.6636276256771
341721002,1974.90391418358,904.7585930687101,45.81,224.04799632873397,24.76,86.80878952719
341721101,2048.79206379658,883.903354380611,43.14,366.072391559412,41.42,115.967304656736
341721102,2884.46652005704,1133.764415728997,39.31,472.914074752639,41.71,108.566873940515
341721103,2221.44978361855,719.871732888987,32.41,311.5675882129474,43.28,75.3731892231964
341721201,3175.31266989589,1069.566849828675,33.68,505.732001056877,47.28,109.696855223292
341721202,1507.63301407171,533.684179771372,35.4,278.498064514422,52.18,108.155894791372
341721203,4733.75688426737,1901.687317960066,40.17,876.1100273131609,46.07,217.955938863993
341721301,5178.07641540597,2042.638738531126,39.45,769.7446745045611,37.68,162.887610070648
341721302,6547.68629905876,1651.92051301999,25.23,570.132990705189,34.51,62.073705280544
341721303,1132.72266216038,323.8293133520185,28.59,81.1794182847135,25.07,10.1160965120812
341721401,8022.30548448922,1891.467855471881,23.58,690.3031165866099,36.5,68.3105361449969
341721402,1353.57497035818,470.34553214202015,34.75,157.31958870253462,33.45,25.8668871557316
341721501,2952.17168683098,1181.816573707483,40.03,441.852277328076,37.39,172.523137111758
341721502,3496.46911369314,1065.667662712043,30.48,507.83284907008397,47.65,118.336562176716
341721601,2585.93118368507,784.327353791359,30.33,377.742271784916,48.16,100.370644623644
341721602,3691.7562091657,1345.994513174825,36.46,611.336472411681,45.42,186.753537402231
341721603,2361.43687802843,823.546594399538,34.87,207.78677668555432,25.23,41.8801730900883
341721701,3457.28491230064,780.1688917937677,22.57,343.9392171004359,44.09,24.5846161353489
341721802,4193.30722197324,797.762155115602,19.02,488.581298687468,61.24,101.557179001985
341721803,4237.49140325588,865.178357481915,20.42,430.10797106510955,49.71,74.5367758730816
341721804,7818.39287290707,1881.555902832245,24.07,789.39254444389,41.95,118.53175666039
341721901,73.845617315414,58.000030770511486,78.54,0.0,0.0,0.0
341721903,1619.93394104235,592.3613002448255,36.57,229.086349697051,38.67,42.351091643418
341721904,2131.6411505699,533.203387980694,25.01,256.291231382591,48.07,56.852773230611
341722001,2362.04080898464,475.6426108984523,20.14,263.9168368866906,55.49,62.3917818880606
341722002,2779.21231826115,997.895330090724,35.91,496.034481402484,49.71,171.203193293712
341722003,3197.35206824278,712.2680704368779,22.28,369.8139604378122,51.92,79.4558544243892
341722101,1841.66451036203,604.22491398532,32.81,265.39951215049757,43.92,50.1597354474176
341722102,2158.24184099505,1114.515766919971,51.64,325.22820693030644,29.18,73.6574668037274
341722201,1809.79444057563,802.172970198842,44.32,259.2656033011337,32.32,48.4525069536647
341722202,1905.59799279951,715.610269838813,37.55,296.90663348297653,41.49,99.4334503783395
341722301,2387.24920140429,704.145530876101,29.5,265.0842528094214,37.65,40.7570520921344
341722302,3211.30870766578,707.031850094631,22.02,293.7647292456628,41.55,74.6382522092078
341722303,2376.30509025135,307.2960059722435,12.93,103.6611296448463,33.73,24.3663266328853
341722304,2391.66548955543,676.996226789656,28.31,265.0257501698174,39.15,76.4946493756414
341722305,2562.83793264026,683.162403081281,26.66,331.2318010046929,48.49,93.2220018334949
341722401,3775.06520431104,1321.558175118503,35.01,640.2157084694329,48.44,239.018486841788
341722402,2537.53095941456,853.982153145605,33.65,438.592464127517,51.36,117.630970014979
341722403,3050.88987731166,679.4153098458701,22.27,336.90341136503463,49.59,87.0696980604646
341722501,1801.01489826761,306.0337698372274,16.99,103.0144484208469,33.66,27.0784024481878
341722502,2388.06726305212,255.28695883394113,10.69,105.0466268310342,41.15,3.5426173646332
341722503,2407.00624250408,440.7649553863743,18.31,197.16040731431988,44.73,35.5871578822509
341722504,2169.85225581538,362.33315658837046,16.7,148.9556644513277,41.11,18.3580329196937
341722601,4001.13745950633,937.951320301055,23.44,523.7693339269214,55.84,76.5199424300114
341722602,4585.49145207073,1181.650573898129,25.77,539.873198069467,45.69,126.668934032558
341722701,2751.23591297696,1139.991617941227,41.44,542.215107232461,47.56,277.115812240929
341722703,2406.86027841595,835.456293938455,34.71,370.990809640744,44.41,100.818749493753
341722704,2052.59485237818,744.286613825696,36.26,350.252263309988,47.06,101.643889604019
341722801,2488.63096571433,765.884416329438,30.78,426.111778861619,55.64,109.172232224272
341722802,2857.59895020193,818.6804253405801,28.65,364.04707554216327,44.47,85.7467777224643
341722901,1811.66713939357,613.913199769445,33.89,224.19826495847428,36.52,66.0163868743903
341722902,2257.66259334103,522.6154302434234,23.15,196.2993797269952,37.56,41.2327002006252
341723001,4503.35097506997,1041.939815828427,23.14,392.881977492499,37.71,110.647410242097
