IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
315554701,3499.84272047079,615.3870672538006,17.58,204.139062466603,33.17,34.268511419919
315554702,7640.38469483426,690.298617751195,9.03,281.7476393910506,40.82,54.8513377028256
315554703,3668.20695493666,1350.078518465024,36.8,539.9011336152,39.99,124.711448427468
315554801,4848.092888996,229.3113776339047,4.73,91.89995261894319,40.08,33.153984765477
315554802,2936.92374781894,446.464930410694,15.2,190.2493984593902,42.61,55.0063697405952
315554803,2074.09585702382,336.60622952629944,16.23,93.37505599864761,27.74,33.4186601068018
315554804,2210.64760900552,576.51341494327,26.08,152.6553730730903,26.48,45.9801447195543
315554805,4940.00828206366,630.4393998204621,12.76,208.7681451516479,33.11,32.8864963524549
315554901,3769.01615189841,795.6774495741471,21.11,198.855315247203,24.99,34.943352188322
315555001,1176.6835254878,452.8275228918661,38.48,51.46987572972065,11.37,4.16768996591535
315555101,3726.46377874125,869.6564973056194,23.34,298.730664643472,34.35,43.093045717194
315555102,2189.70153223051,738.3568682850532,33.72,178.08628668947102,24.12,40.693018190817
315555201,1158.22195915426,376.1479380824948,32.48,55.20798175395968,14.68,6.84714176596558
315555202,1504.4545322565,490.34859070084974,32.59,131.05862287665929,26.73,15.7307850364653
315555203,1456.43215385767,525.8299002994506,36.1,103.2269209142921,19.63,33.591985387293
315555204,2169.74929611847,844.5076950675233,38.92,107.77683894568446,12.76,9.96422261997427
315555301,2466.40320115581,923.744425056855,37.45,296.7762382644522,32.13,62.9765693065152
315555302,1048.89171702633,317.77966394377427,30.3,62.8582527659496,19.78,3.8626087484187
315555303,1734.64580042486,612.7759600729412,35.33,117.76874776687731,19.22,11.6043365261283
315555401,1712.09920663508,613.1445381504391,35.81,238.08874244790252,38.83,33.5178965594795
315555402,1593.22769740629,356.809049254441,22.4,104.10100958653959,29.18,24.3394105915148
315555502,5231.47407192271,1246.593163972417,23.83,239.4721101946398,19.21,60.2406884329278
315555503,4882.84781388326,1562.09763973223,31.99,426.790923415554,27.32,111.784849405138
315555601,2952.28158641121,566.3797634183096,19.18,250.9236974533028,44.3,29.8662172042688
315555701,2648.78242950857,782.311180460072,29.53,217.989981596826,27.86,39.864333175942
315555702,3766.77414583656,1179.2320375532752,31.31,303.9939154377023,25.78,55.4591507297803
315555801,3750.37130289567,1279.970624606962,34.13,395.112486830569,30.87,45.76620374598
315555802,3344.37545386482,1111.108584673578,33.22,359.56865248847,32.36,100.58058435067
315555901,4042.85050412254,713.000985517819,17.64,247.9157363123749,34.77,36.9683174451109
315555902,1814.05867116195,153.87979163585342,8.48,59.238896385333014,38.5,1.12743546073141
315556001,4078.22129369179,872.9938055540439,21.41,383.5479199390265,43.93,48.0296820736765
315556002,3336.14404674969,1159.0330952369081,34.74,343.486667621353,29.64,105.879689421132
