IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
674821005,2010.93081116906,743.6267005802899,36.98,328.117582298167,44.12,109.378043691765
674821101,2348.75616795412,494.5678592815865,21.06,296.85468509169743,60.02,55.4330787078464
674821102,3077.89440740918,907.989015228499,29.5,390.9207283058901,43.05,73.3077407663291
674821103,2063.83416633129,324.86045112885,15.74,179.1116864863215,55.13,38.2593879590625
674821104,3130.15779516757,611.964164992715,19.55,362.0533091671406,59.16,97.7032865357886
674821201,1804.76422118698,477.8858306350624,26.48,176.8788770793174,37.01,55.3995046095714
674821202,1834.47719831967,545.853462089619,29.76,218.5453717441928,40.04,65.8203773271238
674821203,2167.59919578516,463.502654367817,21.38,185.7052198491848,40.07,45.7739418422868
674821204,1689.95897225892,377.2013726493599,22.32,156.3273217345405,41.44,31.3973611875935
674821205,688.308476444702,36.326786099935276,5.28,21.74711938925678,59.87,1.14188334615478
674821206,3166.30132285718,553.2097459799471,17.47,223.15839526400538,40.34,32.2924190296534
674821207,2566.69913437371,540.961045521971,21.08,233.03226065807678,43.08,74.3488577776868
674821301,2769.46712666427,1012.492071960659,36.56,246.3685812123299,24.33,64.6786817393879
674821302,1757.31088236822,506.7623273855608,28.84,124.3416423645989,24.54,21.3366410543799
674821303,661.072270430532,57.85008734608011,8.75,0.0,0.0,0.0
674821401,1825.84073250267,567.5426769018787,31.08,151.9653427429269,26.78,43.5753753668329
674821402,1222.04312726529,532.6570984013183,43.59,149.606685666506,28.09,27.13078718842
674821403,3601.25898000851,870.845428962423,24.18,334.925873483145,38.46,63.120689500589
674821404,1679.90461811113,509.5728644705036,30.33,155.906778780682,30.6,20.563657140196
674821405,2323.36683890863,665.637343011899,28.65,185.61509820593878,27.89,43.6777916396398
674821501,2657.55276245783,792.5129038471698,29.82,334.03748594645486,42.15,46.1697547619669
674821502,2583.49803358823,772.0511899282391,29.88,283.5831126306626,36.73,32.8021084649446
674821503,1715.68483683607,607.1604833607,35.39,166.6660724718823,27.45,42.6677801054083
674821601,3096.93338706041,875.841030296694,28.28,223.3568140307603,25.5,54.7669297389233
674821603,4547.66081603763,945.8325292823866,20.8,248.3897820508554,26.26,28.3748521321704
674821604,505.50040093718,42.51432874292359,8.41,14.8800150600233,35.0,0.0
674821605,709.091169270857,257.0185731714108,36.25,106.9229570818162,41.6,30.3994681626224
674821606,4377.81983706247,1403.86097311303,32.07,474.860488915742,33.83,108.186264544483
674821701,2186.58658028832,591.2164010776553,27.04,128.9764718701316,21.82,17.2405280758326
674821702,2001.00227695397,503.879547477296,25.18,115.8287020021433,22.99,22.3766543079436
674821703,2328.07221093658,735.7011006377084,31.6,134.4261920509797,18.27,15.8515208899057
674821704,2897.7776115836,845.953668480019,29.19,240.0294855163148,28.37,54.5474494613178
674821705,1574.07189810689,442.0678895055852,28.08,146.8629930232054,33.22,26.1852761921934
674821706,0.0,0.0,,0.0,,0.0
674821801,2834.88114170565,1144.556938219763,40.37,308.1220835588152,26.92,82.3978913618132
674821802,1648.46607150973,498.1128868874514,30.22,149.3544720575184,29.98,31.5837946153154
674821803,469.802312308317,153.0132190872397,32.57,42.76333324018759,27.95,9.22269603396689
674821804,2274.19790957895,599.3336487335661,26.35,177.7266844995491,29.65,38.7581942763141
674821805,2293.69895442193,683.9943428735528,29.82,236.8539248917147,34.63,45.6489790570317
674821901,64.3073114472608,32.5548640294073,50.62,11.1978336439612,34.4,0.0
674821902,1722.72206810413,392.09758629217293,22.76,156.2767941270832,39.86,47.1121592090612
674821903,1736.07044061008,544.3363098828494,31.35,199.51874984988982,36.65,51.5738998548548
674821904,3394.63049550007,771.4780987470269,22.73,308.5383373374263,39.99,80.0315428968223
674821905,2054.41576700523,707.28200905536,34.43,206.2861615947941,29.17,41.5327842979531
674822001,1983.22460699957,656.267410201759,33.09,182.0014492420995,27.73,56.6994780423635
674822002,1403.16051446858,667.823107311821,47.59,311.9379387682107,46.71,57.1317221614897
674822101,1680.05574957267,667.555730895884,39.73,265.0841080647511,39.71,79.3757164262331
674822102,3229.34796584758,973.40478139675,30.14,327.8337784807469,33.68,83.2022122572229
674822103,3353.60596833599,1237.852774234138,36.91,381.961461240506,30.86,65.277590000203
674822104,1662.97997992041,779.0805182073541,46.85,248.05454300583352,31.84,63.5503272616305
674822105,3494.99859434928,1719.276457572435,49.19,436.75226024140903,25.4,102.436080485116
674822106,2484.13383524742,1093.077097588369,44.0,296.7894928128553,27.15,75.2099081401623
674822201,2751.35819185157,825.0513554624152,29.99,205.8325003093692,24.95,29.9056810266042
674822202,2232.29931049567,548.70579752178,24.58,278.0337830267278,50.67,86.7029583191538
674822203,53.4089794306981,25.03199013332086,46.87,3.83132177068139,15.31,0.0
674822204,37.0157109541789,11.5992770563643,31.34,5.79963852818217,50.0,0.0
674822205,0.0,0.0,,0.0,,0.0
674822206,70.8038037199983,5.99999145747887,8.47,0.0,0.0,0.0
